193;16.92;21.06;19;19
194;16.47;20.34;19;19
195;15.21;20.16;19;19
196;14.76;20.34;19;19
197;14.4;19.89;19;19
198;15.66;19.17;19;19
199;15.84;20.88;19;19
200;14.76;20.25;19;19
201;16.29;18.45;19;19
202;14.67;18.81;19;19
203;15.03;20.25;19;19
204;18.18;18.99;19;19
205;15.03;19.53;19;19
206;15.03;19.44;19;19
207;14.04;20.97;19;19
208;14.22;19.62;19;19
209;15.03;19.8;19;19
210;15.39;20.43;19;19
211;14.22;21.51;19;19
212;13.86;20.16;19;19
213;14.04;19.53;19;19
214;15.3;20.07;19;19
215;14.85;19.26;19;19
216;15.93;21.15;19;19
217;15.03;20.25;19;19
218;15.3;21.15;19;19
219;14.49;18.45;19;19
220;14.67;20.43;19;19
221;16.29;20.52;19;19
222;15.66;21.15;19;19
223;16.38;23.58;19;19
224;18.18;19.71;19;19
225;17.19;21.15;19;19
226;16.83;20.97;19;19
227;18.27;20.43;19;19
228;17.55;20.43;19;19
229;16.38;18.81;19;19
230;17.01;17.28;19;19
231;14.85;18.54;19;19
232;18.54;18.09;19;19
233;17.55;17.19;19;20
234;15.12;18.72;19;20
235;17.28;18.81;19;20
236;14.85;18.09;19;20
237;18.18;18.72;19;20
238;19.26;17.73;19;20
239;19.53;17.19;19;20
240;20.79;18.0;19;20
241;16.47;19.08;19;20
242;19.53;17.37;19;20
243;16.2;18.99;19;20
244;15.75;18.54;19;20
245;16.56;18.81;19;20
246;16.2;17.37;19;20
247;16.38;20.52;19;20
248;17.01;19.08;19;20
249;15.84;19.17;19;20
250;15.12;19.89;19;20
251;14.4;19.89;19;20
252;15.39;18.81;19;21
253;14.85;19.71;19;21
254;15.12;18.63;19;21
255;15.03;20.52;19;21
256;14.4;20.61;19;21
257;14.67;21.6;19;21
258;17.37;21.33;19;21
259;16.83;19.17;19;21
260;16.65;18.72;19;21
261;15.21;19.8;19;21
262;17.1;19.98;19;22
263;16.92;20.34;19;22
264;16.92;19.08;19;22
265;17.01;22.41;19;22
266;17.19;20.52;19;22
267;16.02;21.78;19;22
268;16.92;21.06;19;22
269;16.47;21.15;19;22
270;16.11;22.59;19;22
271;16.74;21.87;19;22
272;17.1;21.24;19;22
273;16.56;21.6;19;22
274;16.29;21.78;19;22
275;15.84;21.78;19;22
276;16.65;23.85;19;22
277;17.64;23.85;19;22
278;17.73;23.58;19;22
279;18.09;22.95;19;22
280;16.02;22.32;19;22
281;17.28;22.23;19;22
282;19.53;21.87;19;22
283;17.82;25.02;19;22
284;16.93;22.77;19;22
285;17.28;24.03;19;22
286;18.2;24.22;19;22
287;17.38;24.75;19;22
288;18.12;25.56;19;22
289;16.21;23.67;19;22
290;15.31;24.75;19;22
291;18.65;21.51;19;22
292;17.1;24.21;19;22
293;17.01;23.77;19;22
294;17.46;25.02;19;22
295;18.18;26.73;19;23
296;16.58;25.47;19;24
297;18.55;25.83;19;24
298;18.0;26.1;19;24
299;20.53;24.57;19;24
300;20.88;26.46;19;24
301;20.47;24.94;19;24
302;21.15;23.67;19;24
303;19.26;24.3;19;24
304;20.7;24.12;19;24
305;19.35;22.68;19;24
306;18.99;23.04;19;24
307;19.8;23.4;19;24
308;18.28;25.65;19;24
309;19.54;24.94;20;24
310;20.53;24.76;20;24
311;22.52;25.74;20;24
312;21.96;26.46;20;24
313;21.51;25.02;20;24
314;20.52;24.48;20;24
315;21.24;23.85;20;24
316;20.25;24.03;20;24
317;22.44;22.41;20;24
318;22.05;24.66;20;24
319;21.42;22.23;20;24
320;21.96;23.85;20;24
321;20.61;23.22;20;24
322;19.17;23.4;20;24
323;19.26;23.31;20;24
324;20.97;27.0;20;24
325;22.77;25.74;20;24
326;21.33;24.84;20;24
327;20.25;22.86;20;24
328;21.24;21.69;20;24
329;20.07;21.42;20;24
330;21.78;21.78;20;24
331;20.16;21.78;22;24
332;22.05;21.6;22;24
333;22.32;24.93;22;24
334;21.06;21.42;22;24
335;21.51;21.51;22;24
336;21.96;21.33;22;24
337;23.22;21.42;22;24
338;21.78;25.38;22;24
339;21.24;22.5;22;24
340;20.97;23.22;22;24
341;21.06;22.41;22;24
342;23.4;22.95;22;24
343;21.51;24.03;22;24
344;21.69;22.95;22;24
345;20.43;23.4;22;24
346;22.05;25.47;22;24
347;20.34;23.31;22;24
348;23.58;23.13;22;24
349;21.78;25.29;23;24
350;21.78;23.94;23;24
351;22.23;23.49;23;24
352;21.78;24.12;23;24
353;20.7;24.75;23;24
354;22.05;25.02;23;24
355;21.51;23.31;23;24
356;23.85;25.38;23;24
357;22.14;24.48;23;24
358;23.22;26.64;23;25
359;21.87;24.39;24;25
360;25.29;28.08;25;25
361;25.38;27.27;25;26
362;24.39;27.18;25;26
363;24.39;27.36;25;26
364;26.19;24.3;25;26
365;25.38;25.56;25;26
366;23.04;24.93;25;27
367;23.04;25.38;25;27
368;24.3;25.92;25;27
369;25.11;24.75;25;27
370;26.28;26.37;25;27
371;22.86;28.62;25;28
372;23.94;26.19;25;28
373;23.67;26.46;25;28
374;23.04;24.84;25;28
375;24.57;23.85;25;28
376;24.03;25.83;25;28
377;24.48;26.19;25;28
378;25.47;26.64;25;28
379;23.58;25.56;25;28
380;26.46;25.11;25;28
381;24.48;25.56;25;29
382;24.57;26.01;25;29
383;26.46;23.76;25;29
384;25.47;26.28;25;29
385;24.39;26.1;25;30
386;24.03;25.65;25;30
387;24.84;25.65;25;30
388;23.67;25.74;25;30
389;26.82;26.46;25;30
390;26.73;26.55;25;32
391;22.05;26.28;25;32
392;25.38;26.01;25;32
393;23.49;25.2;25;32
394;24.84;24.03;25;32
395;23.94;24.66;25;32
396;23.4;25.11;25;32
397;25.2;23.58;25;32
398;25.74;23.22;25;32
399;26.73;25.29;26;32
400;24.39;23.76;26;33
401;24.12;24.66;27;33
402;25.65;24.66;28;33
403;26.91;20.97;28;33
404;23.85;22.86;28;33
405;25.2;23.13;28;34
406;25.56;23.04;28;34
407;25.74;24.03;29;34
408;27.45;23.67;29;34
409;26.01;22.05;29;34
410;25.38;23.22;29;34
411;25.38;23.49;29;34
412;25.56;22.95;29;34
413;24.48;21.51;29;34
414;25.65;22.86;29;34
415;25.92;22.14;29;34
416;25.02;22.41;29;34
417;25.02;22.77;29;34
418;27.54;21.78;29;34
419;24.39;23.58;29;34
420;26.46;23.22;29;34
421;25.38;25.38;29;34
422;27.45;24.84;29;35
423;27.81;24.12;29;35
424;25.65;26.55;30;35
425;27.09;22.68;30;35
426;26.19;21.69;30;35
427;27.72;23.31;30;35
428;26.46;24.75;30;35
429;28.17;24.66;30;35
430;28.26;24.39;30;36
431;28.35;24.93;30;36
432;30.06;24.93;30;36
433;26.55;26.46;30;36
434;26.28;26.55;30;36
435;27.99;26.73;30;36
436;26.64;25.47;30;36
437;30.15;25.47;30;36
438;27.27;24.93;30;36
439;28.71;24.12;30;36
440;29.16;26.19;30;36
441;27.45;25.29;30;36
442;27.27;23.31;30;36
443;26.91;21.96;30;37
444;24.39;23.13;30;37
445;26.19;24.66;30;37
446;26.37;27.55;31;38
447;26.01;24.66;31;38
448;27.27;26.64;32;38
449;24.75;24.39;32;38
450;25.38;24.3;32;38
451;26.73;24.84;32;38
452;24.57;23.58;32;38
453;25.83;24.03;32;38
454;25.65;20.88;32;38
455;25.11;19.71;32;39
456;27.99;22.32;32;39
457;25.92;21.33;32;39
458;25.92;21.42;32;39
459;28.89;22.05;32;39
460;25.65;21.42;32;39
461;27.54;24.48;32;39
462;27.18;21.42;32;39
463;24.48;21.69;32;39
464;25.29;21.87;32;39
465;26.1;22.68;32;39
466;26.37;21.96;32;39
467;26.37;22.77;32;39
468;26.01;23.49;32;39
469;26.37;22.68;32;39
470;24.13;22.86;32;40
471;24.66;24.57;32;40
472;26.1;21.69;33;40
473;25.83;24.84;33;40
474;26.46;25.02;33;40
475;25.29;23.77;33;40
476;27.63;23.58;33;40
477;27.0;24.12;33;40
478;25.12;24.66;33;40
479;27.45;27.72;33;40
480;28.99;27.81;33;40
481;28.9;28.36;33;40
482;26.66;27.2;33;40
483;27.09;27.94;33;40
484;27.77;26.84;33;40
485;26.75;25.21;33;40
486;25.3;24.66;33;41
487;27.45;26.91;33;41
488;26.37;27.45;33;42
489;29.07;27.72;33;42
490;27.99;26.46;34;42
491;28.0;23.94;34;42
492;26.02;21.52;34;42
493;28.27;24.66;34;42
494;27.27;24.75;35;42
495;26.78;24.75;35;42
496;29.37;25.56;35;42
497;29.22;26.1;36;43
498;25.97;23.68;36;43
499;26.88;22.07;36;43
500;27.48;23.05;36;43
501;26.14;23.5;37;43
502;26.53;22.96;37;43
503;25.5;21.51;38;43
504;26.21;20.54;38;43
505;27.29;19.36;39;43
506;28.03;22.08;39;43
507;28.11;21.25;39;43
508;24.07;20.45;39;43
509;27.82;20.16;39;43
510;26.25;19.55;39;43
511;26.21;22.68;39;43
512;28.17;21.87;39;43
513;27.66;21.33;39;43
514;28.26;24.57;39;43
515;24.84;21.33;39;43
516;27.63;21.33;39;43
517;26.01;20.07;39;43
518;25.21;19.89;39;44
519;26.28;21.51;39;44
520;26.37;21.87;39;44
521;28.54;22.78;39;44
522;30.34;22.33;39;44
523;27.57;23.0;39;44
524;28.61;20.09;40;44
525;26.83;20.79;40;44
526;25.95;20.62;40;44
527;25.65;19.26;40;44
528;24.49;19.26;40;44
529;26.12;18.73;40;44
530;25.11;18.36;40;44
531;26.91;21.33;40;44
532;26.28;21.78;40;44
533;26.46;21.51;40;44
534;28.64;20.89;40;44
535;26.48;21.7;40;44
536;27.03;20.17;40;44
537;27.06;19.46;40;44
538;27.09;20.27;40;44
539;27.6;21.25;40;46
540;26.66;20.76;40;46
541;26.25;20.28;40;46
542;27.72;20.34;40;46
543;26.84;20.52;40;46
544;26.46;19.26;40;46
545;24.57;19.71;40;46
546;25.92;21.87;40;46
547;26.73;22.32;40;46
548;27.45;24.75;42;46
549;27.84;21.8;42;46
550;25.84;20.26;43;46
551;27.55;19.35;43;46
552;24.8;18.38;43;46
553;26.38;19.63;44;46
554;23.92;19.82;44;46
555;25.94;20.52;45;46
556;23.17;20.63;45;46
557;26.19;20.9;45;46
558;23.7;19.0;45;46
559;25.25;20.54;45;46
560;25.36;21.89;45;47
561;27.49;22.79;45;47
562;27.15;22.88;45;48
563;28.05;20.36;45;48
564;26.05;18.74;45;48
565;26.39;19.27;45;48
566;27.38;17.84;45;48
567;26.52;19.29;45;48
568;26.76;19.36;45;48
569;28.62;19.08;45;48
570;26.91;17.57;46;48
571;25.56;18.72;46;48
572;26.64;19.08;46;48
573;27.45;18.99;46;48
574;25.38;17.82;46;48
575;25.47;19.26;48;48
576;25.75;19.09;48;48
577;23.49;18.72;48;48
578;24.3;17.64;48;48
579;27.2;19.46;48;48
580;26.02;18.37;48;48
581;28.62;19.08;48;48
582;25.56;19.26;48;48
583;24.84;18.09;48;48
584;25.29;18.09;48;48
585;25.76;18.92;48;49
586;27.1;20.55;48;49
587;27.19;21.17;48;49
588;26.2;20.67;48;50
589;28.09;21.42;48;50
590;25.65;21.15;48;50
591;26.28;19.98;48;50
592;25.57;20.98;48;50
593;24.39;19.04;48;51
594;25.21;20.99;48;51
595;23.85;18.99;49;51
596;25.39;19.99;49;52
597;25.04;19.33;49;52
598;25.92;18.09;49;52
599;24.84;19.99;49;52
600;26.64;20.16;49;52
601;25.02;18.0;49;52
602;24.76;20.43;49;52
603;25.2;19.62;49;52
604;26.01;17.82;49;52
605;26.11;21.6;49;52
606;25.21;21.16;49;52
607;26.01;21.33;49;52
608;26.29;21.24;49;52
609;26.28;19.98;49;52
610;24.76;21.97;49;52
611;26.1;19.44;49;52
612;26.37;21.61;49;52
613;26.46;21.6;49;52
614;27.36;20.43;49;52
615;24.85;21.15;49;52
616;25.76;22.27;49;52
617;24.75;22.14;49;52
618;25.32;20.1;49;52
619;25.29;20.08;50;52
620;25.65;19.98;50;52
621;25.2;20.97;50;52
622;26.64;19.62;50;52
623;26.83;22.15;50;52
624;25.95;23.06;50;52
625;27.18;23.76;50;52
626;27.72;25.02;50;52
627;27.46;24.67;51;52
628;28.45;24.4;52;52
629;27.75;25.05;52;52
630;27.1;25.58;52;52
631;27.2;23.78;52;53
632;30.25;26.47;52;53
633;27.99;25.47;52;54
634;29.44;26.75;52;54
635;26.02;25.29;52;54
636;27.93;25.94;52;54
637;27.87;23.4;52;54
638;26.51;24.03;52;54
639;27.11;22.77;52;54
640;30.12;24.32;52;54
641;26.02;24.39;53;54
642;28.77;27.3;53;54
643;31.02;26.22;53;54
644;28.99;27.45;53;55
645;28.41;27.37;53;55
646;27.91;26.65;53;55
647;27.94;27.2;53;55
648;27.21;26.39;53;55
649;27.68;28.9;53;55
650;26.48;25.2;53;55
651;26.2;25.38;53;55
652;27.02;23.69;53;55
653;27.61;27.04;53;55
654;27.76;23.86;53;55
655;28.9;25.83;54;55
656;25.83;24.77;54;55
657;27.5;24.04;54;55
658;25.41;22.5;54;55
659;26.08;24.93;55;55
660;27.98;24.77;55;55
661;25.58;23.44;55;55
662;27.64;24.03;55;55
663;25.8;23.04;55;55
664;25.9;22.68;55;55
665;27.57;22.68;55;55
666;27.25;23.05;55;55
667;27.37;23.33;55;55
668;28.85;22.33;55;55
669;28.92;23.94;55;55
670;28.65;22.5;55;55
671;27.09;22.59;55;55
672;28.57;22.43;55;56
673;27.93;21.97;55;56
674;27.48;23.49;55;57
675;27.48;20.09;55;57
676;28.2;24.66;57;57
677;28.79;22.91;57;57
678;26.38;23.49;57;57
679;28.8;24.13;59;57
680;27.73;23.23;59;57
681;28.26;22.6;59;57
682;27.99;22.05;59;57
683;27.73;24.05;59;57
684;30.06;23.31;59;57
685;29.16;23.13;59;57
686;28.09;25.48;59;57
687;29.79;23.58;59;57
688;30.7;25.03;61;57
689;30.51;28.35;61;57
690;29.25;26.55;61;57
691;28.54;24.93;61;58
692;28.71;27.27;61;59
693;29.71;24.66;62;59
694;27.99;23.13;62;59
695;29.8;22.86;62;59
696;28.55;22.77;62;60
697;28.19;26.1;63;60
698;32.6;24.48;63;61
699;29.74;22.77;63;61
700;29.9;24.93;63;61
701;28.72;24.84;63;61
702;30.25;26.55;63;62
703;29.16;26.56;63;62
704;32.31;26.2;64;62
705;29.62;26.19;64;62
706;29.25;25.11;64;62
707;30.87;25.29;66;62
708;30.78;27.36;67;62
709;30.96;28.08;67;62
710;29.52;25.47;67;62
711;30.51;22.68;67;62
712;29.52;26.82;67;62
713;30.87;23.58;67;62
714;28.89;22.41;67;63
715;28.98;22.32;67;63
716;30.69;24.57;68;63
717;29.97;24.75;68;63
718;32.22;26.19;69;63
719;31.5;25.83;69;64
720;31.41;25.56;70;64
721;33.12;27.63;70;64
722;31.59;27.45;71;65
723;33.03;28.08;71;65
724;32.5;27.27;72;66
725;32.49;26.82;73;66
726;33.93;29.07;73;66
727;32.97;29.27;74;66
728;31.05;27.99;75;66
729;31.6;26.73;75;66
730;34.13;27.54;75;66
731;31.52;29.07;75;66
732;30.53;29.16;75;66
733;32.87;28.98;75;68
734;32.77;28.62;76;68
735;32.76;28.08;76;68
736;31.68;28.53;76;68
737;31.59;26.28;77;68
738;32.17;24.57;78;68
739;33.77;29.34;79;68
740;35.28;28.08;79;68
741;32.43;26.19;79;68
742;33.79;27.9;79;68
743;32.64;29.62;79;68
744;32.8;25.83;80;68
745;29.29;25.74;80;68
746;31.67;26.37;80;68
747;31.38;26.83;80;68
748;32.76;25.03;80;68
749;29.63;24.05;80;68
750;31.13;23.5;81;68
751;30.72;22.23;81;69
752;30.93;24.77;81;69
753;31.54;23.68;82;69
754;32.9;24.93;82;70
755;32.01;24.93;82;71
756;32.34;24.48;82;72
757;30.62;24.66;82;72
758;32.31;24.93;82;73
759;29.98;23.5;82;73
760;33.31;21.69;82;73
761;30.45;23.77;82;73
762;29.91;25.38;83;74
763;33.76;26.64;83;74
764;32.53;27.09;83;74
765;31.78;25.92;83;76
766;32.17;26.55;83;76
767;31.78;24.3;83;76
768;31.9;24.03;83;76
769;33.44;23.96;83;76
770;31.79;22.69;84;76
771;30.06;23.58;85;76
772;30.36;22.59;85;76
773;34.21;21.6;85;76
774;31.24;22.5;85;77
775;30.42;23.58;87;77
776;29.98;24.21;87;77
777;29.17;22.95;87;77
778;31.23;21.78;87;77
779;32.05;24.39;88;77
780;29.54;24.41;89;77
781;33.22;27.09;89;77
782;29.45;21.42;89;77
783;30.87;23.49;89;77
784;31.06;25.47;89;77
785;31.54;25.02;89;77
786;30.62;21.87;89;77
787;29.56;25.38;89;77
788;31.55;22.59;89;77
789;29.29;26.46;89;77
790;32.02;25.11;89;77
791;31.2;24.48;89;77
792;31.01;22.95;89;77
793;29.16;22.59;89;78
794;30.96;23.13;89;78
795;31.4;23.58;90;78
796;31.31;22.5;91;78
797;31.82;21.24;91;78
798;30.46;22.05;92;78
799;33.28;24.12;92;78
800;30.94;23.5;92;78
801;31.88;23.31;93;79
802;32.19;23.85;93;79
803;30.04;22.08;93;79
804;30.89;21.96;93;79
805;29.03;23.68;93;79
806;29.12;23.22;93;79
807;29.84;26.28;93;81
808;30.44;26.28;93;81
809;29.64;24.93;93;82
810;31.24;27.45;93;82
811;31.34;24.84;93;82
812;30.47;27.81;93;82
813;31.35;26.1;93;82
814;31.86;25.2;93;82
815;30.56;25.48;93;82
816;30.15;25.74;93;83
817;31.79;24.39;93;83
818;28.93;24.22;93;85
819;28.8;22.32;93;85
820;27.89;22.42;94;87
821;29.04;22.86;96;87
822;28.21;22.51;96;89
823;29.2;24.3;96;90
824;29.36;22.5;96;90
825;29.7;23.85;97;90
826;28.9;22.64;97;91
827;28.89;22.78;97;91
828;28.89;23.31;97;92
829;30.24;24.21;97;92
830;28.63;24.78;97;92
831;27.82;23.85;97;92
832;29.25;25.4;97;92
833;31.05;25.84;97;92
834;29.34;23.59;97;92
835;30.87;26.29;97;92
836;29.25;25.4;98;93
837;29.61;24.76;98;94
838;29.88;27.01;98;94
839;31.41;26.55;98;95
840;32.59;24.94;98;95
841;29.7;22.25;99;95
842;27.9;23.76;99;96
843;28.98;21.88;99;96
844;30.15;22.34;99;96
845;27.81;24.84;100;96
846;27.37;21.52;100;96
847;28.26;22.06;100;96
848;25.65;23.95;100;96
849;28.89;24.59;101;96
850;27.81;25.38;101;97
851;29.34;25.83;102;97
852;28.35;25.66;102;97
853;28.81;25.92;102;97
854;29.61;23.94;102;97
855;29.43;23.58;102;97
856;28.72;24.77;102;98
857;29.61;24.59;102;98
858;30.96;25.56;102;98
859;28.08;23.58;102;99
860;29.34;24.23;103;99
861;25.92;23.04;104;99
862;26.91;24.21;104;99
863;29.16;25.75;105;99
864;29.34;25.74;105;99
865;28.26;26.38;105;99
866;27.9;23.95;105;99
867;29.97;25.57;105;99
868;30.06;24.4;106;99
869;29.98;25.22;106;99
870;26.91;26.11;106;100
871;27.92;24.14;106;100
872;27.82;26.74;106;100
873;29.35;25.56;106;100
874;27.27;26.19;106;100
875;28.27;26.74;106;100
876;28.26;27.45;106;100
877;28.26;27.63;106;100
878;29.16;26.28;106;100
879;28.08;25.83;106;100
880;28.2;23.67;106;100
881;29.44;21.25;106;100
882;27.63;21.69;106;100
883;29.43;20.53;106;100
884;27.55;20.45;106;100
885;25.92;22.59;106;100
886;28.44;22.14;106;101
887;28.18;23.58;106;101
888;29.26;21.78;106;101
889;27.36;22.77;107;101
890;27.9;21.34;107;101
891;25.83;21.87;107;101
892;26.47;21.25;107;101
893;26.01;23.13;107;101
894;27.81;20.18;107;101
895;27.72;22.5;107;101
896;28.89;22.41;107;101
897;29.07;24.75;107;101
898;28.81;21.96;107;102
899;29.88;24.93;107;102
900;29.43;25.74;107;102
901;27.81;26.73;107;102
902;30.6;26.55;107;102
903;28.44;25.66;107;103
904;28.53;25.39;107;103
905;30.51;20.89;107;103
906;28.27;23.42;107;104
907;28.17;23.69;107;104
908;27.63;27.45;107;105
909;28.98;24.52;108;105
910;28.08;23.17;108;105
911;28.35;24.51;108;105
912;30.34;28.49;108;105
913;27.19;26.73;108;105
914;26.82;25.48;108;105
915;27.45;25.12;108;105
916;29.34;24.68;108;105
917;30.33;27.99;109;105
918;28.26;24.21;109;105
919;29.62;27.13;109;107
920;26.31;24.86;109;107
921;28.45;25.83;109;108
922;28.21;23.59;110;108
923;27.54;22.68;110;108
924;26.64;21.98;110;108
925;27.64;26.13;110;108
926;27.9;27.18;110;108
927;29.08;26.76;110;108
928;27.87;25.05;110;108
929;28.46;25.79;111;108
930;29.73;28.09;111;110
931;28.2;28.74;111;111
932;28.36;28.82;111;112
933;26.68;24.16;112;112
934;28.73;25.95;112;112
935;30.27;28.23;112;113
936;30.35;29.45;112;113
937;29.9;29.23;112;113
938;30.04;26.6;112;114
939;28.2;28.11;112;114
940;28.64;28.66;112;114
941;27.84;30.76;112;114
942;28.73;31.4;112;114
943;28.08;28.46;112;114
944;30.16;31.58;113;114
945;29.09;31.36;114;115
946;28.99;29.99;114;115
947;28.64;27.87;114;115
948;31.42;29.28;114;115
949;28.89;28.39;115;115
950;28.99;25.69;115;115
951;28.83;28.23;115;115
952;28.82;25.98;116;115
953;27.39;26.47;116;115
954;27.84;27.78;116;116
955;29.7;27.15;117;116
956;28.94;25.39;117;116
957;28.0;25.06;119;117
958;27.65;24.73;119;117
959;26.4;22.64;119;117
960;31.19;22.2;119;118
961;26.94;22.39;119;119
962;28.29;23.7;119;119
963;26.85;24.93;119;119
964;29.63;24.69;119;119
965;28.35;25.94;119;119
966;28.12;25.51;120;120
967;29.54;24.87;120;120
968;27.38;23.1;120;120
969;28.01;24.42;120;120
970;28.4;23.28;120;120
971;27.23;21.28;120;120
972;29.11;21.16;120;120
973;27.93;24.41;120;120
974;27.03;21.74;120;121
975;27.57;22.79;120;121
976;28.35;25.84;120;121
977;28.9;25.74;121;121
978;27.91;24.21;122;121
979;29.1;28.44;122;121
980;29.44;25.92;122;121
981;30.91;25.43;122;121
982;27.91;25.2;122;121
983;28.74;25.87;122;121
984;28.28;24.93;122;122
985;28.46;24.39;122;123
986;27.92;23.94;122;123
987;29.63;24.48;122;124
988;26.85;22.68;122;125
989;28.76;24.3;123;125
990;27.62;24.66;123;125
991;29.01;24.13;125;125
992;29.84;25.74;125;125
993;30.26;25.85;125;125
994;30.07;21.69;126;125
995;29.71;24.3;126;125
996;26.66;21.42;126;125
997;30.74;19.9;126;125
998;29.55;20.79;126;125
999;29.8;22.5;126;125
